part_id_1,part_id_2,part_num_1,part_num_2,connected
0,177,75895,3817b,0
0,178,75895,973,0
0,179,75895,3818,0
0,180,75895,3819,0
0,181,75895,3820,0
0,182,75895,3820,0
0,183,75895,3626cp8s,0
0,184,75895,62810,0
0,185,75895,2446,0
0,186,75895,2447,0
0,187,75895,box5-12,0
0,188,75895,75895,0
0,189,75895,box5-12,0
0,190,75895,s\75895,0
0,191,75895,75895,0
1,2,75895,75895,0
1,3,75895,75895,0
1,4,75895,3021,0
1,5,75895,30414,0
1,6,75895,3666,0
1,7,75895,3666,0
1,8,75895,17485,0
1,9,75895,17485,0
1,10,75895,3005,0
1,11,75895,3005,0
1,12,75895,3021,0
1,13,75895,3022,0
1,14,75895,28964,0
1,15,75895,18974,0
1,16,75895,18974,0
1,17,75895,3023,0
1,18,75895,3032,0
1,19,75895,17485,0
1,20,75895,17485,0
1,21,75895,11215,0
1,22,75895,2420,0
1,23,75895,2420,0
1,24,75895,2420,0
1,25,75895,2420,0
1,26,75895,3020,0
1,27,75895,3020,0
1,28,75895,64799,0
1,29,75895,3070b,0
1,30,75895,3070b,0
1,31,75895,2431,0
1,32,75895,2431,0
1,33,75895,3023,0
1,34,75895,3023,0
1,35,75895,3023,0
1,36,75895,3023,0
1,37,75895,99207,0
1,38,75895,99207,0
1,39,75895,3070b,0
1,40,75895,3070b,0
1,41,75895,99207,0
1,42,75895,99207,0
1,43,75895,3024,0
1,44,75895,3024,0
1,45,75895,32124,0
1,46,75895,32124,0
1,47,75895,3040b,0
1,48,75895,3040b,0
1,49,75895,6091,0
1,50,75895,6091,0
1,51,75895,3022,0
1,52,75895,3710,0
1,53,75895,30414,0
1,54,75895,32028,0
1,55,75895,6091,0
1,56,75895,75895,0
1,57,75895,6091,0
1,58,75895,75895,0
1,59,75895,3024,0
1,60,75895,3024,0
1,61,75895,92593,0
1,62,75895,3024,0
1,63,75895,3024,0
1,64,75895,3794b,0
1,65,75895,25269,0
1,66,75895,32828,0
1,67,75895,18980,0
1,68,75895,18980,0
1,69,75895,85984,0
1,70,75895,75895,0
1,71,75895,3023,0
1,72,75895,3023,0
1,73,75895,54200,0
1,74,75895,54200,0
1,75,75895,3020,0
1,76,75895,11477,0
1,77,75895,11477,0
1,78,75895,54200,0
1,79,75895,54200,0
1,80,75895,3031,0
1,81,75895,18974,0
1,82,75895,18974,0
1,83,75895,3001,0
1,84,75895,3829c01,0
1,85,75895,18980,0
1,86,75895,4865b,0
1,87,75895,32000,0
1,88,75895,32000,0
1,89,75895,32000,0
1,90,75895,32000,0
1,91,75895,2420,0
1,92,75895,2420,0
1,93,75895,2420,0
1,94,75895,2420,0
1,95,75895,3023,0
1,96,75895,3022,0
1,97,75895,3069b,0
1,98,75895,35480,0
1,99,75895,4070,0
1,100,75895,4070,0
1,101,75895,35480,0
1,102,75895,4070,0
1,103,75895,4070,0
1,104,75895,3023,0
1,105,75895,50950,0
1,106,75895,75895,0
1,107,75895,75895,0
1,108,75895,50950,0
1,109,75895,75895,0
1,110,75895,75895,0
1,111,75895,50950,0
1,112,75895,50950,0
1,113,75895,93606,0
1,114,75895,75895,0
1,115,75895,3024,0
1,116,75895,3024,0
1,117,75895,25269,0
1,118,75895,25269,0
1,119,75895,63864,0
1,120,75895,63864,0
1,121,75895,54200,0
1,122,75895,54200,0
1,123,75895,11214,0
1,124,75895,42003,0
1,125,75895,4274,0
1,126,75895,98138,0
1,127,75895,11214,0
1,128,75895,42003,0
1,129,75895,4274,0
1,130,75895,98138,0
1,131,75895,32124,0
1,132,75895,11477,0
1,133,75895,15068,0
1,134,75895,15068,0
1,135,75895,32124,0
1,136,75895,11477,0
1,137,75895,15068,0
1,138,75895,15068,0
1,139,75895,54200,0
1,140,75895,54200,0
1,141,75895,3710,0
1,142,75895,92593,0
1,143,75895,85984,0
1,144,75895,85984,0
1,145,75895,93606,0
1,146,75895,75895,0
1,147,75895,93606,0
1,148,75895,75895,0
1,149,75895,99206,0
1,150,75895,2412b,0
1,151,75895,2412b,0
1,152,75895,99780,0
1,153,75895,99780,0
1,154,75895,3070b,0
1,155,75895,3070b,0
1,156,75895,3024,0
1,157,75895,3024,0
1,158,75895,11477,0
1,159,75895,11477,0
1,160,75895,3666,0
1,161,75895,85984,0
1,162,75895,85984,0
1,163,75895,85984,0
1,164,75895,57783,0
1,165,75895,87079,0
1,166,75895,44294,0
1,167,75895,32123b,0
1,168,75895,55982,0
1,169,75895,18977,0
1,170,75895,55982,0
1,171,75895,18977,0
1,172,75895,32123b,0
1,173,75895,3024,0
1,174,75895,59900,0
1,175,75895,3815b,0
1,176,75895,3816b,0
1,177,75895,3817b,0
1,178,75895,973,0
1,179,75895,3818,0
1,180,75895,3819,0
1,181,75895,3820,0
1,182,75895,3820,0
1,183,75895,3626cp8s,0
1,184,75895,62810,0
1,185,75895,2446,0
1,186,75895,2447,0
1,187,75895,box5-12,0
1,188,75895,75895,0
1,189,75895,box5-12,0
1,190,75895,s\75895,0
1,191,75895,75895,0
2,3,75895,75895,0
2,4,75895,3021,0
2,5,75895,30414,0
2,6,75895,3666,0
2,7,75895,3666,0
2,8,75895,17485,0
2,9,75895,17485,0
2,10,75895,3005,0
2,11,75895,3005,0
2,12,75895,3021,0
2,13,75895,3022,0
2,14,75895,28964,0
2,15,75895,18974,0
2,16,75895,18974,0
2,17,75895,3023,0
2,18,75895,3032,0
2,19,75895,17485,0
2,20,75895,17485,0
2,21,75895,11215,0
2,22,75895,2420,0
2,23,75895,2420,0
2,24,75895,2420,0
2,25,75895,2420,0
2,26,75895,3020,0
2,27,75895,3020,0
2,28,75895,64799,0
2,29,75895,3070b,0
2,30,75895,3070b,0
2,31,75895,2431,0
2,32,75895,2431,0
2,33,75895,3023,0
2,34,75895,3023,0
2,35,75895,3023,0
2,36,75895,3023,0
2,37,75895,99207,0
2,38,75895,99207,0
2,39,75895,3070b,0
2,40,75895,3070b,0
2,41,75895,99207,0
2,42,75895,99207,0
2,43,75895,3024,0
2,44,75895,3024,0
2,45,75895,32124,0
2,46,75895,32124,0
2,47,75895,3040b,0
2,48,75895,3040b,0
2,49,75895,6091,0
2,50,75895,6091,0
2,51,75895,3022,0
2,52,75895,3710,0
2,53,75895,30414,0
2,54,75895,32028,0
2,55,75895,6091,0
2,56,75895,75895,0
2,57,75895,6091,0
2,58,75895,75895,0
2,59,75895,3024,0
2,60,75895,3024,0
2,61,75895,92593,0
2,62,75895,3024,0
2,63,75895,3024,0
2,64,75895,3794b,0
2,65,75895,25269,0
2,66,75895,32828,0
2,67,75895,18980,0
2,68,75895,18980,0
2,69,75895,85984,0
2,70,75895,75895,0
2,71,75895,3023,0
2,72,75895,3023,0
2,73,75895,54200,0
2,74,75895,54200,0
2,75,75895,3020,0
2,76,75895,11477,0
2,77,75895,11477,0
2,78,75895,54200,0
2,79,75895,54200,0
2,80,75895,3031,0
2,81,75895,18974,0
2,82,75895,18974,0
2,83,75895,3001,0
2,84,75895,3829c01,0
2,85,75895,18980,0
2,86,75895,4865b,0
2,87,75895,32000,0
2,88,75895,32000,0
2,89,75895,32000,0
2,90,75895,32000,0
2,91,75895,2420,0
2,92,75895,2420,0
2,93,75895,2420,0
2,94,75895,2420,0
2,95,75895,3023,0
2,96,75895,3022,0
2,97,75895,3069b,0
2,98,75895,35480,0
2,99,75895,4070,0
2,100,75895,4070,0
2,101,75895,35480,0
2,102,75895,4070,0
2,103,75895,4070,0
2,104,75895,3023,0
2,105,75895,50950,0
2,106,75895,75895,0
2,107,75895,75895,0
2,108,75895,50950,0
2,109,75895,75895,0
2,110,75895,75895,0
2,111,75895,50950,0
2,112,75895,50950,0
2,113,75895,93606,0
2,114,75895,75895,0
2,115,75895,3024,0
2,116,75895,3024,0
2,117,75895,25269,0
2,118,75895,25269,0
2,119,75895,63864,0
2,120,75895,63864,0
2,121,75895,54200,0
2,122,75895,54200,0
2,123,75895,11214,0
2,124,75895,42003,0
2,125,75895,4274,0
2,126,75895,98138,0
2,127,75895,11214,0
2,128,75895,42003,0
2,129,75895,4274,0
2,130,75895,98138,0
2,131,75895,32124,0
2,132,75895,11477,0
2,133,75895,15068,0
2,134,75895,15068,0
2,135,75895,32124,0
2,136,75895,11477,0
2,137,75895,15068,0
2,138,75895,15068,0
2,139,75895,54200,0
2,140,75895,54200,0
2,141,75895,3710,0
2,142,75895,92593,0
2,143,75895,85984,0
2,144,75895,85984,0
2,145,75895,93606,0
2,146,75895,75895,0
2,147,75895,93606,0
2,148,75895,75895,0
2,149,75895,99206,0
2,150,75895,2412b,0
2,151,75895,2412b,0
2,152,75895,99780,0
2,153,75895,99780,0
2,154,75895,3070b,0
2,155,75895,3070b,0
2,156,75895,3024,0
2,157,75895,3024,0
2,158,75895,11477,0
2,159,75895,11477,0
2,160,75895,3666,0
2,161,75895,85984,0
2,162,75895,85984,0
2,163,75895,85984,0
2,164,75895,57783,0
2,165,75895,87079,0
2,166,75895,44294,0
2,167,75895,32123b,0
2,168,75895,55982,0
2,169,75895,18977,0
2,170,75895,55982,0
2,171,75895,18977,0
2,172,75895,32123b,0
2,173,75895,3024,0
2,174,75895,59900,0
2,175,75895,3815b,0
2,176,75895,3816b,0
2,177,75895,3817b,0
2,178,75895,973,0
2,179,75895,3818,0
2,180,75895,3819,0
2,181,75895,3820,0
2,182,75895,3820,0
2,183,75895,3626cp8s,0
2,184,75895,62810,0
2,185,75895,2446,0
2,186,75895,2447,0
2,187,75895,box5-12,0
2,188,75895,75895,0
2,189,75895,box5-12,0
2,190,75895,s\75895,0
2,191,75895,75895,0
3,4,75895,3021,0
3,5,75895,30414,0
3,6,75895,3666,0
3,7,75895,3666,0
3,8,75895,17485,0
3,9,75895,17485,0
3,10,75895,3005,0
3,11,75895,3005,0
3,12,75895,3021,0
3,13,75895,3022,0
3,14,75895,28964,0
3,15,75895,18974,0
3,16,75895,18974,0
3,17,75895,3023,0
3,18,75895,3032,0
3,19,75895,17485,0
3,20,75895,17485,0
3,21,75895,11215,0
3,22,75895,2420,0
3,23,75895,2420,0
3,24,75895,2420,0
3,25,75895,2420,0
3,26,75895,3020,0
3,27,75895,3020,0
3,28,75895,64799,0
3,29,75895,3070b,0
3,30,75895,3070b,0
3,31,75895,2431,0
3,32,75895,2431,0
3,33,75895,3023,0
3,34,75895,3023,0
3,35,75895,3023,0
3,36,75895,3023,0
3,37,75895,99207,0
3,38,75895,99207,0
3,39,75895,3070b,0
3,40,75895,3070b,0
3,41,75895,99207,0
3,42,75895,99207,0
3,43,75895,3024,0
3,44,75895,3024,0
3,45,75895,32124,0
3,46,75895,32124,0
3,47,75895,3040b,0
3,48,75895,3040b,0
3,49,75895,6091,0
3,50,75895,6091,0
3,51,75895,3022,0
3,52,75895,3710,0
3,53,75895,30414,0
3,54,75895,32028,0
3,55,75895,6091,0
3,56,75895,75895,0
3,57,75895,6091,0
3,58,75895,75895,0
3,59,75895,3024,0
3,60,75895,3024,0
3,61,75895,92593,0
3,62,75895,3024,0
3,63,75895,3024,0
3,64,75895,3794b,0
3,65,75895,25269,0
3,66,75895,32828,0
3,67,75895,18980,0
3,68,75895,18980,0
3,69,75895,85984,0
3,70,75895,75895,0
3,71,75895,3023,0
3,72,75895,3023,0
3,73,75895,54200,0
3,74,75895,54200,0
3,75,75895,3020,0
3,76,75895,11477,0
3,77,75895,11477,0
3,78,75895,54200,0
3,79,75895,54200,0
3,80,75895,3031,0
3,81,75895,18974,0
3,82,75895,18974,0
3,83,75895,3001,0
3,84,75895,3829c01,0
3,85,75895,18980,0
3,86,75895,4865b,0
3,87,75895,32000,0
3,88,75895,32000,0
3,89,75895,32000,0
3,90,75895,32000,0
3,91,75895,2420,0
3,92,75895,2420,0
3,93,75895,2420,0
3,94,75895,2420,0
3,95,75895,3023,0
3,96,75895,3022,0
3,97,75895,3069b,0
3,98,75895,35480,0
3,99,75895,4070,0
3,100,75895,4070,0
3,101,75895,35480,0
3,102,75895,4070,0
3,103,75895,4070,0
3,104,75895,3023,0
3,105,75895,50950,0
3,106,75895,75895,0
3,107,75895,75895,0
3,108,75895,50950,0
3,109,75895,75895,0
3,110,75895,75895,0
3,111,75895,50950,0
3,112,75895,50950,0
3,113,75895,93606,0
3,114,75895,75895,0
3,115,75895,3024,0
3,116,75895,3024,0
3,117,75895,25269,0
3,118,75895,25269,0
3,119,75895,63864,0
3,120,75895,63864,0
3,121,75895,54200,0
3,122,75895,54200,0
3,123,75895,11214,0
3,124,75895,42003,0
3,125,75895,4274,0
3,126,75895,98138,0
3,127,75895,11214,0
3,128,75895,42003,0
3,129,75895,4274,0
3,130,75895,98138,0
3,131,75895,32124,0
3,132,75895,11477,0
3,133,75895,15068,0
3,134,75895,15068,0
3,135,75895,32124,0
3,136,75895,11477,0
3,137,75895,15068,0
3,138,75895,15068,0
3,139,75895,54200,0
3,140,75895,54200,0
3,141,75895,3710,0
3,142,75895,92593,0
3,143,75895,85984,0
3,144,75895,85984,0
3,145,75895,93606,0
3,146,75895,75895,0
3,147,75895,93606,0
3,148,75895,75895,0
3,149,75895,99206,0
3,150,75895,2412b,0
3,151,75895,2412b,0
3,152,75895,99780,0
3,153,75895,99780,0
3,154,75895,3070b,0
3,155,75895,3070b,0
3,156,75895,3024,0
3,157,75895,3024,0
3,158,75895,11477,0
3,159,75895,11477,0
3,160,75895,3666,0
3,161,75895,85984,0
3,162,75895,85984,0
3,163,75895,85984,0
3,164,75895,57783,0
3,165,75895,87079,0
3,166,75895,44294,0
3,167,75895,32123b,0
3,168,75895,55982,0
3,169,75895,18977,0
3,170,75895,55982,0
3,171,75895,18977,0
3,172,75895,32123b,0
3,173,75895,3024,0
3,174,75895,59900,0
3,175,75895,3815b,0
3,176,75895,3816b,0
3,177,75895,3817b,0
3,178,75895,973,0
3,179,75895,3818,0
3,180,75895,3819,0
3,181,75895,3820,0
3,182,75895,3820,0
3,183,75895,3626cp8s,0
3,184,75895,62810,0
3,185,75895,2446,0
3,186,75895,2447,0
3,187,75895,box5-12,0
3,188,75895,75895,0
3,189,75895,box5-12,0
3,190,75895,s\75895,0
3,191,75895,75895,0
4,5,3021,30414,0
4,6,3021,3666,0
4,7,3021,3666,0
4,8,3021,17485,0
4,9,3021,17485,0
4,10,3021,3005,0
4,11,3021,3005,0
4,12,3021,3021,0
4,13,3021,3022,0
4,14,3021,28964,0
4,15,3021,18974,0
4,16,3021,18974,0
4,17,3021,3023,0
4,18,3021,3032,0
4,19,3021,17485,0
4,20,3021,17485,0
4,21,3021,11215,0
4,22,3021,2420,0
4,23,3021,2420,0
4,24,3021,2420,0
4,25,3021,2420,0
4,26,3021,3020,0
4,27,3021,3020,0
4,28,3021,64799,0
4,29,3021,3070b,0
4,30,3021,3070b,0
4,31,3021,2431,0
4,32,3021,2431,0
4,33,3021,3023,0
4,34,3021,3023,0
4,35,3021,3023,0
4,36,3021,3023,0
4,37,3021,99207,0
4,38,3021,99207,0
4,39,3021,3070b,0
4,40,3021,3070b,0
4,41,3021,99207,0
4,42,3021,99207,0
4,43,3021,3024,0
4,44,3021,3024,0
4,45,3021,32124,0
4,46,3021,32124,0
4,47,3021,3040b,0
4,48,3021,3040b,0
4,49,3021,6091,0
4,50,3021,6091,0
4,51,3021,3022,0
4,52,3021,3710,0
4,53,3021,30414,0
4,54,3021,32028,0
4,55,3021,6091,0
4,56,3021,75895,0
4,57,3021,6091,0
4,58,3021,75895,0
4,59,3021,3024,0
4,60,3021,3024,0
4,61,3021,92593,0
4,62,3021,3024,0
4,63,3021,3024,0
4,64,3021,3794b,0
4,65,3021,25269,0
4,66,3021,32828,0
4,67,3021,18980,0
4,68,3021,18980,0
4,69,3021,85984,0
4,70,3021,75895,0
4,71,3021,3023,0
4,72,3021,3023,0
4,73,3021,54200,0
4,74,3021,54200,0
4,75,3021,3020,0
4,76,3021,11477,0
4,77,3021,11477,0
4,78,3021,54200,0
4,79,3021,54200,0
4,80,3021,3031,0
4,81,3021,18974,0
4,82,3021,18974,0
4,83,3021,3001,0
4,84,3021,3829c01,0
4,85,3021,18980,0
4,86,3021,4865b,0
4,87,3021,32000,0
4,88,3021,32000,0
4,89,3021,32000,0
4,90,3021,32000,0
4,91,3021,2420,0
4,92,3021,2420,0
4,93,3021,2420,0
4,94,3021,2420,0
4,95,3021,3023,0
4,96,3021,3022,0
4,97,3021,3069b,0
4,98,3021,35480,0
4,99,3021,4070,0
4,100,3021,4070,0
4,101,3021,35480,0
4,102,3021,4070,0
4,103,3021,4070,0
4,104,3021,3023,0
4,105,3021,50950,0
4,106,3021,75895,0
4,107,3021,75895,0
4,108,3021,50950,0
4,109,3021,75895,0
4,110,3021,75895,0
4,111,3021,50950,0
4,112,3021,50950,0
4,113,3021,93606,0
4,114,3021,75895,0
4,115,3021,3024,0
4,116,3021,3024,0
4,117,3021,25269,0
4,118,3021,25269,0
4,119,3021,63864,0
4,120,3021,63864,0
4,121,3021,54200,0
4,122,3021,54200,0
4,123,3021,11214,0
4,124,3021,42003,0
4,125,3021,4274,0
4,126,3021,98138,0
4,127,3021,11214,0
4,128,3021,42003,0
4,129,3021,4274,0
4,130,3021,98138,0
4,131,3021,32124,0
4,132,3021,11477,0
4,133,3021,15068,0
4,134,3021,15068,0
4,135,3021,32124,0
4,136,3021,11477,0
4,137,3021,15068,0
4,138,3021,15068,0
4,139,3021,54200,0
4,140,3021,54200,0
4,141,3021,3710,0
4,142,3021,92593,0
4,143,3021,85984,0
4,144,3021,85984,0
4,145,3021,93606,0
4,146,3021,75895,0
4,147,3021,93606,0
4,148,3021,75895,0
4,149,3021,99206,0
4,150,3021,2412b,0
4,151,3021,2412b,0
4,152,3021,99780,0
4,153,3021,99780,0
4,154,3021,3070b,0
4,155,3021,3070b,0
4,156,3021,3024,0
4,157,3021,3024,0
4,158,3021,11477,0
4,159,3021,11477,0
4,160,3021,3666,0
4,161,3021,85984,0
4,162,3021,85984,0
4,163,3021,85984,0
4,164,3021,57783,0
4,165,3021,87079,0
4,166,3021,44294,0
4,167,3021,32123b,0
4,168,3021,55982,0
4,169,3021,18977,0
4,170,3021,55982,0
4,171,3021,18977,0
4,172,3021,32123b,0
4,173,3021,3024,0
4,174,3021,59900,0
4,175,3021,3815b,0
4,176,3021,3816b,0
4,177,3021,3817b,0
4,178,3021,973,0
4,179,3021,3818,0
4,180,3021,3819,0
4,181,3021,3820,0
4,182,3021,3820,0
4,183,3021,3626cp8s,0
4,184,3021,62810,0
4,185,3021,2446,0
4,186,3021,2447,0
4,187,3021,box5-12,0
4,188,3021,75895,0
4,189,3021,box5-12,0
4,190,3021,s\75895,0
4,191,3021,75895,0
5,6,30414,3666,0
5,7,30414,3666,0
5,8,30414,17485,0
5,9,30414,17485,0
5,10,30414,3005,0
5,11,30414,3005,0
5,12,30414,3021,0
5,13,30414,3022,0
5,14,30414,28964,0
5,15,30414,18974,0
5,16,30414,18974,0
5,17,30414,3023,0
5,18,30414,3032,0
5,19,30414,17485,0
5,20,30414,17485,0
5,21,30414,11215,0
5,22,30414,2420,0
5,23,30414,2420,0
5,24,30414,2420,0
5,25,30414,2420,0
5,26,30414,3020,0
5,27,30414,3020,0
5,28,30414,64799,0
5,29,30414,3070b,0
5,30,30414,3070b,0
5,31,30414,2431,0
5,32,30414,2431,0
5,33,30414,3023,0
5,34,30414,3023,0
5,35,30414,3023,0
5,36,30414,3023,0
5,37,30414,99207,0
5,38,30414,99207,0
5,39,30414,3070b,0
5,40,30414,3070b,0
5,41,30414,99207,0
5,42,30414,99207,0
5,43,30414,3024,0
5,44,30414,3024,0
5,45,30414,32124,0
5,46,30414,32124,0
5,47,30414,3040b,0
5,48,30414,3040b,0
5,49,30414,6091,0
5,50,30414,6091,0
5,51,30414,3022,0
5,52,30414,3710,0
5,53,30414,30414,0
5,54,30414,32028,0
5,55,30414,6091,0
5,56,30414,75895,0
5,57,30414,6091,0
5,58,30414,75895,0
5,59,30414,3024,0
5,60,30414,3024,0
5,61,30414,92593,0
5,62,30414,3024,0
5,63,30414,3024,0
5,64,30414,3794b,0
5,65,30414,25269,0
5,66,30414,32828,0
5,67,30414,18980,0
5,68,30414,18980,0
5,69,30414,85984,0
5,70,30414,75895,0
5,71,30414,3023,0
5,72,30414,3023,0
5,73,30414,54200,0
5,74,30414,54200,0
5,75,30414,3020,0
5,76,30414,11477,0
5,77,30414,11477,0
5,78,30414,54200,0
5,79,30414,54200,0
5,80,30414,3031,0
5,81,30414,18974,0
5,82,30414,18974,0
5,83,30414,3001,0
5,84,30414,3829c01,0
5,85,30414,18980,0
5,86,30414,4865b,0
5,87,30414,32000,0
5,88,30414,32000,0
5,89,30414,32000,0
5,90,30414,32000,0
5,91,30414,2420,0
5,92,30414,2420,0
5,93,30414,2420,0
5,94,30414,2420,0
5,95,30414,3023,0
5,96,30414,3022,0
5,97,30414,3069b,0
5,98,30414,35480,0
5,99,30414,4070,0
5,100,30414,4070,0
5,101,30414,35480,0
5,102,30414,4070,0
5,103,30414,4070,0
5,104,30414,3023,0
5,105,30414,50950,0
5,106,30414,75895,0
5,107,30414,75895,0
5,108,30414,50950,0
5,109,30414,75895,0
5,110,30414,75895,0
5,111,30414,50950,0
5,112,30414,50950,0
5,113,30414,93606,0
5,114,30414,75895,0
5,115,30414,3024,0
5,116,30414,3024,0
5,117,30414,25269,0
5,118,30414,25269,0
5,119,30414,63864,0
5,120,30414,63864,0
5,121,30414,54200,0
5,122,30414,54200,0
5,123,30414,11214,0
5,124,30414,42003,0
5,125,30414,4274,0
5,126,30414,98138,0
5,127,30414,11214,0
5,128,30414,42003,0
5,129,30414,4274,0
5,130,30414,98138,0
5,131,30414,32124,0
5,132,30414,11477,0
5,133,30414,15068,0
5,134,30414,15068,0
5,135,30414,32124,0
5,136,30414,11477,0
5,137,30414,15068,0
5,138,30414,15068,0
5,139,30414,54200,0
5,140,30414,54200,0
5,141,30414,3710,0
5,142,30414,92593,0
5,143,30414,85984,0
5,144,30414,85984,0
5,145,30414,93606,0
5,146,30414,75895,0
5,147,30414,93606,0
5,148,30414,75895,0
5,149,30414,99206,0
5,150,30414,2412b,0
5,151,30414,2412b,0
5,152,30414,99780,0
5,153,30414,99780,0
5,154,30414,3070b,0
5,155,30414,3070b,0
5,156,30414,3024,0
5,157,30414,3024,0
5,158,30414,11477,0
5,159,30414,11477,0
5,160,30414,3666,0
5,161,30414,85984,0
5,162,30414,85984,0
5,163,30414,85984,0
5,164,30414,57783,0
5,165,30414,87079,0
5,166,30414,44294,0
5,167,30414,32123b,0
5,168,30414,55982,0
5,169,30414,18977,0
5,170,30414,55982,0
5,171,30414,18977,0
5,172,30414,32123b,0
5,173,30414,3024,0
5,174,30414,59900,0
5,175,30414,3815b,0
5,176,30414,3816b,0
5,177,30414,3817b,0
5,178,30414,973,0
5,179,30414,3818,0
5,180,30414,3819,0
5,181,30414,3820,0
5,182,30414,3820,0
5,183,30414,3626cp8s,0
5,184,30414,62810,0
5,185,30414,2446,0
5,186,30414,2447,0
5,187,30414,box5-12,0
5,188,30414,75895,0
5,189,30414,box5-12,0
5,190,30414,s\75895,0
5,191,30414,75895,0
6,7,3666,3666,0
6,8,3666,17485,0
6,9,3666,17485,0
6,10,3666,3005,0
6,11,3666,3005,0
6,12,3666,3021,0
6,13,3666,3022,0
6,14,3666,28964,0
6,15,3666,18974,0
6,16,3666,18974,0
6,17,3666,3023,0
6,18,3666,3032,0
6,19,3666,17485,0
6,20,3666,17485,0
6,21,3666,11215,0
6,22,3666,2420,0
